Dataset ID,Group ID,Request ID,Threshold,MergedSelections,Unselected,Selected,Greeting,Backstory,Justification,Rant,Gratitude,Other,Express Emotion
1,2,6970,2,"My daughter will be travelling Gatwick/Malaga on her own with her baby who will be 18 months old. [She will be taking hold luggage and a small backpack as cabin baggage. She will be fine getting on the plane at each end as she will be able to take the buggy up to the entrance of the plane, but unfortunately it then goes into the hold and is put on the carousel at the other end. ]Her problem will be how to manage the long walks when departing. [The baby is already very heavy and although can walk a bit, will not be able to walk long distances. She is too heavy ]for my daughter to carry through to security. [Has anyone else had this problem? I was thinking of her using special assistance but that really for disabled passengers. Any other ideas would be gratefully received.]",My daughter will be travelling Gatwick/Malaga on her own with her baby who will be 18 months old. Her problem will be how to manage the long walks when departing. for my daughter to carry through to security. ,"She will be taking hold luggage and a small backpack as cabin baggage. She will be fine getting on the plane at each end as she will be able to take the buggy up to the entrance of the plane, but unfortunately it then goes into the hold and is put on the carousel at the other end. The baby is already very heavy and although can walk a bit, will not be able to walk long distances. She is too heavy Has anyone else had this problem? I was thinking of her using special assistance but that really for disabled passengers. Any other ideas would be gratefully received.",0,1,0,0,0,1,0
1,2,6955,2,"[hi,] just wondering when is likely to be the best time to book cheaper flights to orlando for the end of august, [i'm a teacher so need to go during summer holidays so expect it to be more expensive but at the minute the prices are sky high. is there likely to be a jan sale or what is peoples advice for me in relation to flights? we simply couldn't afford to go at the current prices. has to be flight only as we already have accomodation over there, my mum is in the disney vacation club!! thanks in advance!]"," just wondering when is likely to be the best time to book cheaper flights to orlando for the end of august, ","hi,i'm a teacher so need to go during summer holidays so expect it to be more expensive but at the minute the prices are sky high. is there likely to be a jan sale or what is peoples advice for me in relation to flights? we simply couldn't afford to go at the current prices. has to be flight only as we already have accomodation over there, my mum is in the disney vacation club!! thanks in advance!",1,1,0,0,1,0,0
1,2,6868,2,"Has anyone out there had any recent dealings with Crystal Travel, and felt they are being fobbed off? [Made a telephone booking on Mon.10th Sept for flights to Auckland for 2, and up to now have not received my e- tickets. Have made several calls and sent e-mails, last one made at 13.00 today, received a reply informing me - should get tickets today by 6 pm. Starting to feel unnerved, any stories out there?]","Has anyone out there had any recent dealings with Crystal Travel, and felt they are being fobbed off? ","Made a telephone booking on Mon.10th Sept for flights to Auckland for 2, and up to now have not received my e- tickets. Have made several calls and sent e-mails, last one made at 13.00 today, received a reply informing me - should get tickets today by 6 pm. Starting to feel unnerved, any stories out there?",0,1,0,1,0,0,0
1,2,6792,2,It seems the ongoing big sale is not at all cheap. Then what is the meaning of this promotional sale. There is no big traffic to their website.,It seems the ongoing big sale is not at all cheap. Then what is the meaning of this promotional sale. There is no big traffic to their website.,,0,0,0,0,0,0,0
1,2,6672,2,"I have just been pricing [up a journey for me,] Southern England to Edinburgh return. Mid June. Easyjet from Bristol & Gatwick, FlyBe from Southampton, BA from Heathrow. BA is the cheapest of all options, by £10-£30, and includes a suitcase in the hold[, should I need it which I don't. With the others that would be extra. And BA includes two items of hand luggage. Moral of story, check before you blindly book with a Low Cost Carrier.]","I have just been pricing  Southern England to Edinburgh return. Mid June. Easyjet from Bristol & Gatwick, FlyBe from Southampton, BA from Heathrow. BA is the cheapest of all options, by £10-£30, and includes a suitcase in the hold","up a journey for me,, should I need it which I don't. With the others that would be extra. And BA includes two items of hand luggage. Moral of story, check before you blindly book with a Low Cost Carrier.",0,1,0,0,0,1,0
1,2,6668,2,"[Hello,] Could anyone please tell me when United Airlines will release their flights for October 2010? [They are only up until the end of July 2010 at the mo, and I cant wait to book! Thanks :-)]", Could anyone please tell me when United Airlines will release their flights for October 2010? ,"Hello,They are only up until the end of July 2010 at the mo, and I cant wait to book! Thanks :-)",1,0,1,0,1,0,0
1,2,6604,2,"Some people think a 13 hour delay on 2 flights is bad, they should try a 13 1/2 hour delay for one flight. The flight from Edinburgh to Ibiza on Friday 23rd May 2008 should have left Edinburgh at 0500 but did not leave until 1830. All we got told was rubbish excuses. The return flight the following week was also delayed by 3 hours.[ I think they are trying to go for a record.]","Some people think a 13 hour delay on 2 flights is bad, they should try a 13 1/2 hour delay for one flight. The flight from Edinburgh to Ibiza on Friday 23rd May 2008 should have left Edinburgh at 0500 but did not leave until 1830. All we got told was rubbish excuses. The return flight the following week was also delayed by 3 hours.", I think they are trying to go for a record.,0,0,0,1,0,0,0
1,2,10512,2,"I suffer from dry skin/eczema, and a long flight without a small tube of prescription ointment sounds very painful. Any idea if I can carry it in my hand luggage ?","I suffer from dry skin/eczema, and a long flight without a small tube of prescription ointment sounds very painful. Any idea if I can carry it in my hand luggage ?",,0,0,0,0,0,0,0
1,2,10507,2,"I recently ventured to a website that claims to provide you discounted first class by buying the miles of a seller who has the necessary miles. I[t is an incredible deal but before I shell out any funds to them, ]I am hoping someone here can advice having used their services or know about them. [Thanks.] The website : http://frequentflyerdepot.com",I recently ventured to a website that claims to provide you discounted first class by buying the miles of a seller who has the necessary miles. II am hoping someone here can advice having used their services or know about them.  The website : http://frequentflyerdepot.com,"t is an incredible deal but before I shell out any funds to them, Thanks.",0,0,0,0,1,1,0
1,2,7355,2,"I am flying to the Maldives(Male) from London, I have to change at Dubia with a stopover time of about 2 hrs, how easy is it to find the right check in desk at Dubia[, I will be on my own and a bit nervous about the change. Thanks]","I am flying to the Maldives(Male) from London, I have to change at Dubia with a stopover time of about 2 hrs, how easy is it to find the right check in desk at Dubia",", I will be on my own and a bit nervous about the change. Thanks",0,1,0,0,0,1,1
1,2,7256,2,"Article in New York Times about fixing LGA and JFK with a design contest announced with a 500K reward [http://nyti.ms/ICNGGqj (I hope link works) IMO, it is going to take more than redesign to help both airports-there has to be major infrastructure overhaul including better road access and subway access. And then there's the Port Authority of NY/NJ which is a whole other topic. I always try to fly into EWR if possible when going to New York.]",Article in New York Times about fixing LGA and JFK with a design contest announced with a 500K reward ,"http://nyti.ms/ICNGGqj (I hope link works) IMO, it is going to take more than redesign to help both airports-there has to be major infrastructure overhaul including better road access and subway access. And then there's the Port Authority of NY/NJ which is a whole other topic. I always try to fly into EWR if possible when going to New York.",0,1,0,0,0,0,0
1,2,7125,2,"[I booked a flight to a Central American destination early this year for a nice midwinter vacation with my husband. Well, the day of our flight, there was a major North Eastern snowstorm. ]EVery flight out of our city was cancelled. [Not my fault. Not Aeromexico's fault. These things happen. So, I called them to see how they were going to handle it. They said a refund was not an option. Fine. Act of God, whatever. So ]they said they would rebook my flight at a different date but they were sold out until the end of the month. And [oh, by the way,] I would have to pay the difference between the original ticket price and they ticket price of a different date[----which was $500 more than the original ticket price, because the only tickets they had available were during the high season. I think that's poor customer service, but okay. Fine. The guy said I had 10 months to redeem it. Well, I called back three weeks later to rebook it, and he said that I only had two days to rebook the flight, that time had passed, they were taking my money and they would not be giving it back. NO ONE told me this when I talked to them originally. They made it very clear I had up to ten months to rebook it at no charge except for any difference in the ticket price. I explained this and asked to speak to a manager or supervisor. The guy on the phone was *extremely* rude though I was trying to stay calm and cordial with him. I asked 4 times before he finally agreed to let me speak to a supervisor. At which time, he put me on hold and left me there for 45 minutes. Finally, I hung up and called back. The same jerk answered the phone. I tried asking to speak to a supervisor again, and he hung up on me. What. The hell. Do NOT book through Aeromexico for any reason. If there is any problem at all, even if it's not your fault. you're not going to get your money back no matter what you do. I'm out $1200 unless my bank agrees to reverse the charges. Edited: 2:07 am, March 11, 2014]",EVery flight out of our city was cancelled. they said they would rebook my flight at a different date but they were sold out until the end of the month. And  I would have to pay the difference between the original ticket price and they ticket price of a different date,"I booked a flight to a Central American destination early this year for a nice midwinter vacation with my husband. Well, the day of our flight, there was a major North Eastern snowstorm. Not my fault. Not Aeromexico's fault. These things happen. So, I called them to see how they were going to handle it. They said a refund was not an option. Fine. Act of God, whatever. So oh, by the way,----which was $500 more than the original ticket price, because the only tickets they had available were during the high season. I think that's poor customer service, but okay. Fine. The guy said I had 10 months to redeem it. Well, I called back three weeks later to rebook it, and he said that I only had two days to rebook the flight, that time had passed, they were taking my money and they would not be giving it back. NO ONE told me this when I talked to them originally. They made it very clear I had up to ten months to rebook it at no charge except for any difference in the ticket price. I explained this and asked to speak to a manager or supervisor. The guy on the phone was *extremely* rude though I was trying to stay calm and cordial with him. I asked 4 times before he finally agreed to let me speak to a supervisor. At which time, he put me on hold and left me there for 45 minutes. Finally, I hung up and called back. The same jerk answered the phone. I tried asking to speak to a supervisor again, and he hung up on me. What. The hell. Do NOT book through Aeromexico for any reason. If there is any problem at all, even if it's not your fault. you're not going to get your money back no matter what you do. I'm out $1200 unless my bank agrees to reverse the charges. Edited: 2:07 am, March 11, 2014",0,1,0,1,0,1,0
1,2,7085,2,We would like to find an airline that flies from the United States (Los Angeles) to London and offers a credit card to earn miles. [I have read postings about how airlines do not accept miles all the time. We are looking for an airline with a credit card that makes it easy to book a flight with miles. Any suggestions?],We would like to find an airline that flies from the United States (Los Angeles) to London and offers a credit card to earn miles. ,I have read postings about how airlines do not accept miles all the time. We are looking for an airline with a credit card that makes it easy to book a flight with miles. Any suggestions?,0,1,0,0,0,1,0
1,2,7007,2,Flying AA from Dublin in june. Does anybody know if i bring my own headphones will the jack fit ok or will i need an adaptor? [Thanks],Flying AA from Dublin in june. Does anybody know if i bring my own headphones will the jack fit ok or will i need an adaptor? ,Thanks,0,0,0,0,1,0,0
1,2,7006,2,"[Hello everyone. ]When i booked my tickets, I input my first name like this : Bob Joe (because it has a Hyphen and air china would not let me input Bob-Joe), and my last name like this : Smith. Now, on the air china booking website, it shows as First Name : Bob, and Middle name : Joe. On my passport my first name is clearly Bob-Joe with no middle name. Now my question is, will I run into trouble when boarding my plane because of this?[ Thanks for your help :)]","When i booked my tickets, I input my first name like this : Bob Joe (because it has a Hyphen and air china would not let me input Bob-Joe), and my last name like this : Smith. Now, on the air china booking website, it shows as First Name : Bob, and Middle name : Joe. On my passport my first name is clearly Bob-Joe with no middle name. Now my question is, will I run into trouble when boarding my plane because of this?",Hello everyone.  Thanks for your help :),1,0,0,0,1,0,0
1,2,6937,2,"[Can anyone advise me on ]how stringent [(or anal)]customs are with packaging of medications[ .I take 10 tablets a day X 87 days . This is a lot of tablets in 30 boxes . Will they allow me to repackage into slighly larger packages or perhaps just putting all the foil packets into one plastic bag .I have all the prescriptions and doctors letters to go with the medications I reckon they would half fill a carry on bag . We will be travelling through Asia ,USA and Pacific regions]",how stringent customs are with packaging of medications,"Can anyone advise me on (or anal) .I take 10 tablets a day X 87 days . This is a lot of tablets in 30 boxes . Will they allow me to repackage into slighly larger packages or perhaps just putting all the foil packets into one plastic bag .I have all the prescriptions and doctors letters to go with the medications I reckon they would half fill a carry on bag . We will be travelling through Asia ,USA and Pacific regions",0,1,0,0,0,1,0
1,2,6887,2,"Sounds a little expensive to me, but it does seem to include a private security channel and being driven to the steps of the aircraft [(I guess that's the only way to do it given that it is not actually in the airport!) businesstraveller.com/news/london-city-opens…]","Sounds a little expensive to me, but it does seem to include a private security channel and being driven to the steps of the aircraft ",(I guess that's the only way to do it given that it is not actually in the airport!) businesstraveller.com/news/london-city-opens…,0,1,0,0,0,1,0
1,2,6813,2,I am thinking of booking British Airlines World Traveler Plus for a trip to Nairobi from SF. We want extra room since the flights are very lengthy. Is it worth the extra money?,I am thinking of booking British Airlines World Traveler Plus for a trip to Nairobi from SF. We want extra room since the flights are very lengthy. Is it worth the extra money?,,0,0,0,0,0,0,0
1,2,6743,2,"I will be flying back from Paris to Washington, DC in late October but I have to transfer in Philly. I'm told I'd have to retrieve and re-check my luggage after going thru customs/immigration in order to proceed to DC. My layover is 2hrs. Is this enough time?","I will be flying back from Paris to Washington, DC in late October but I have to transfer in Philly. I'm told I'd have to retrieve and re-check my luggage after going thru customs/immigration in order to proceed to DC. My layover is 2hrs. Is this enough time?",,0,0,0,0,0,0,0
1,2,6740,2,"Now you know. QANTAS is an acronym. It stands for Queensland and Northern Territory Air Service. [Australian companies seen to like acronyms. Another one is their energy company Santos, and while it might mean ""saints"" is at least one language, it is an acronym for South Australia and Northern Territory Oil Search So why am I starting this thread? I need to be able to reference a thread in order to create a ""Top Question"" . Feel free to list other commonly misspelled airline names.]",Now you know. QANTAS is an acronym. It stands for Queensland and Northern Territory Air Service. ,"Australian companies seen to like acronyms. Another one is their energy company Santos, and while it might mean ""saints"" is at least one language, it is an acronym for South Australia and Northern Territory Oil Search So why am I starting this thread? I need to be able to reference a thread in order to create a ""Top Question"" . Feel free to list other commonly misspelled airline names.",0,1,0,0,0,0,0
1,2,7499,2,"[Hi ]Does anyone know what time exit seats are released on manage my booking 14 days head of the flight - [ie mignight of the 14 days before, the time of flight, etc? thanks]",Does anyone know what time exit seats are released on manage my booking 14 days head of the flight - ,"Hi ie mignight of the 14 days before, the time of flight, etc? thanks",1,0,0,0,1,1,0
1,2,7428,2,"Hello Does anyone know how much tAA charge for extra suitcases? [the last time I travelled you could have 2 suitcases each, now I know the rules have changed. ]I will be travelling from Gatwick to Miami. I read on thier website its $30, but I also see somewhere else it $60. Does anyone know what the actual charges are? [Thank you.]","Hello Does anyone know how much tAA charge for extra suitcases? I will be travelling from Gatwick to Miami. I read on thier website its $30, but I also see somewhere else it $60. Does anyone know what the actual charges are? ","the last time I travelled you could have 2 suitcases each, now I know the rules have changed. Thank you.",0,1,0,0,1,0,0
1,2,7400,2,I am trying to claim for a flight being delayed by over 5 hours back in October 2012. [Sent them a copy of my bank statement showing payment was made and have the stamp mark in my passport but ]they still insist on the tour operator invoice/airline tick/boarding cards. Please help?,I am trying to claim for a flight being delayed by over 5 hours back in October 2012. they still insist on the tour operator invoice/airline tick/boarding cards. Please help?,Sent them a copy of my bank statement showing payment was made and have the stamp mark in my passport but ,0,1,0,0,0,0,0
1,2,7304,2,"[Hello fellow travelers, I am wondering - since I'm still doing research on the country I'm visiting next year, when will the airfare be available? Eg. ]If my travel is in April 2014....when can I start checking on the airfare. [It's too early at the moment since the only airfare available is up till Feb 2014.]",If my travel is in April 2014....when can I start checking on the airfare. ,"Hello fellow travelers, I am wondering - since I'm still doing research on the country I'm visiting next year, when will the airfare be available? Eg. It's too early at the moment since the only airfare available is up till Feb 2014.",1,1,0,0,0,0,0
1,2,7269,2,"What I.D. Do BA require when travelling domestic in the UK? The website ""advises"" passport or other photographic but doesn't require it. [Has anyone ever had problems over I.D.?]","What I.D. Do BA require when travelling domestic in the UK? The website ""advises"" passport or other photographic but doesn't require it. ",Has anyone ever had problems over I.D.?,0,0,0,0,0,1,0
1,2,7198,2,"Ryanair[ have put a new route on their website which will become the longest on their network,] from Oslo-Rygge to Tenerife-South. [This route would probably be about 5 and a half hours flying time each way and would take up close to 12 hours for an aircraft to complete a round trip. Seems an awfully long route, is it really going to happen? Would be great if it worked out for them. It may mean flights as far as north-eastern Africa (Egypt sort of area) and the Middle East or even the Cape Verde Islands from the UK may become viable! Would be great if Ryanair could offer that!!!]",Ryanair from Oslo-Rygge to Tenerife-South. ," have put a new route on their website which will become the longest on their network,This route would probably be about 5 and a half hours flying time each way and would take up close to 12 hours for an aircraft to complete a round trip. Seems an awfully long route, is it really going to happen? Would be great if it worked out for them. It may mean flights as far as north-eastern Africa (Egypt sort of area) and the Middle East or even the Cape Verde Islands from the UK may become viable! Would be great if Ryanair could offer that!!!",0,1,0,0,0,1,0
1,2,7031,2,[I have bought a plane ticket from JAL which is a ticket from kuala lumpur malaysia to japan haneda. However i need to fly from kuala lumpur to singapore and the plane is operated by malaysia airlines and from singapore to japan where the plane is operated by JAL.] Now i have a issue with baggage allwance between MAS AND JAL. Which rules should i follow? [*The ticket is bought from JAL website which consist of these two flights*], Now i have a issue with baggage allwance between MAS AND JAL. Which rules should i follow? ,I have bought a plane ticket from JAL which is a ticket from kuala lumpur malaysia to japan haneda. However i need to fly from kuala lumpur to singapore and the plane is operated by malaysia airlines and from singapore to japan where the plane is operated by JAL.*The ticket is bought from JAL website which consist of these two flights*,0,1,0,0,0,1,0
1,2,6841,2,Qatar man to Bali I stop or for £250 cheaper Garuda gatwick to Bali 2 stops never flown with either airline feed back would be good similar hours to get there and both short layover time,Qatar man to Bali I stop or for £250 cheaper Garuda gatwick to Bali 2 stops never flown with either airline feed back would be good similar hours to get there and both short layover time,,0,0,0,0,0,0,0
1,2,6772,2,"[I cannot recommend this company enough.] My mother missed her flight from Brisbane-London. Luke at dialaflight found her a new flight at no extra cost [and has been an absolute diamond in all our dealings. If you are sending your elderly mum somewhere in the world then you must contact this guy. Once again truely excellent service, a rare thing in this day and age.]", My mother missed her flight from Brisbane-London. Luke at dialaflight found her a new flight at no extra cost ,"I cannot recommend this company enough.and has been an absolute diamond in all our dealings. If you are sending your elderly mum somewhere in the world then you must contact this guy. Once again truely excellent service, a rare thing in this day and age.",0,1,0,0,0,1,0
1,2,6659,2,Does anyone have any idea when the cheaper flights are released by the airlines for next summer?,Does anyone have any idea when the cheaper flights are released by the airlines for next summer?,,0,0,0,0,0,0,0
1,2,6646,2,This new Boeing X-51A Hypersonic Plane has already undergone testing. Obviously this is a long long way from reality but its an interesting concept that will come to fruition one day. redorbit.com/news/… Tommo,This new Boeing X-51A Hypersonic Plane has already undergone testing. Obviously this is a long long way from reality but its an interesting concept that will come to fruition one day. redorbit.com/news/… Tommo,,0,0,0,0,0,0,0
1,2,6643,2,"[Hey everyone, ]anyone has suggestions where should I go in North-eastern USA if I want to travel in January / February. [I was thinking abt Chicago or Boston.]",anyone has suggestions where should I go in North-eastern USA if I want to travel in January / February. ,"Hey everyone, I was thinking abt Chicago or Boston.",1,1,0,0,0,0,0
1,2,7437,2,"[hi.] can any one recommend any hotels on or near as near as possible heathrow airport as i have a flight out of heathrow in august at 9am so will need to stay at a hotel the night before? [i am looking for ]somewhere relativly close and max cost £100 for a twin room, [no parking will be needed etc. we are not looking for any where flash, just somewhere to lay our head, any suggestions would be welcome and appreciated the ones that i have been looking at so far are the ibis, holiday inn, and novotel, has any one stayed in them]"," can any one recommend any hotels on or near as near as possible heathrow airport as i have a flight out of heathrow in august at 9am so will need to stay at a hotel the night before? somewhere relativly close and max cost £100 for a twin room, ","hi.i am looking for no parking will be needed etc. we are not looking for any where flash, just somewhere to lay our head, any suggestions would be welcome and appreciated the ones that i have been looking at so far are the ibis, holiday inn, and novotel, has any one stayed in them",1,1,0,0,0,1,0
1,2,6563,2,Does anyone know if there is a particular time of year when airlines tend to have good prices on airfare? [We're going on a Carnival Cruise in June 2007 and want to find the best deal on airfare. Thanks!],Does anyone know if there is a particular time of year when airlines tend to have good prices on airfare? ,We're going on a Carnival Cruise in June 2007 and want to find the best deal on airfare. Thanks!,0,1,0,0,1,0,0
1,2,6561,2,"We will be going to Amsterdam from Los Angeles in Mid-May, 2014. Does anyone have thoughts as to when we should book the flights? [The fares are pretty high right now. I know there are no guarantees that the fares will come down, but I would really appreciate any advise on this. Thank you!]","We will be going to Amsterdam from Los Angeles in Mid-May, 2014. Does anyone have thoughts as to when we should book the flights? ","The fares are pretty high right now. I know there are no guarantees that the fares will come down, but I would really appreciate any advise on this. Thank you!",0,1,0,0,1,0,0
1,2,6565,2,Does etihad charge a fee if you check in via their counter? [We have flight from paris this sunday. Had experience with ryanair we were charged 45 euro per person for check in through counter.],Does etihad charge a fee if you check in via their counter? ,We have flight from paris this sunday. Had experience with ryanair we were charged 45 euro per person for check in through counter.,0,1,0,0,0,0,0
1,2,6555,2,[Hi Given the possibility of extra security checks on US flights does the following connection time seem too tight as the travel agent thinks it is ok but I have my doubts. ]Dublin to LHR on Aer Lingus ETA 0910 in T1 and departing on Virgin Atlantic from T3 to San Francisco ETD 1100.[ I think this connection is too tight but any advice (especially from anyone who has travelled to the States from LHR recently) would be welcome.],Dublin to LHR on Aer Lingus ETA 0910 in T1 and departing on Virgin Atlantic from T3 to San Francisco ETD 1100.,Hi Given the possibility of extra security checks on US flights does the following connection time seem too tight as the travel agent thinks it is ok but I have my doubts.  I think this connection is too tight but any advice (especially from anyone who has travelled to the States from LHR recently) would be welcome.,1,1,0,0,1,0,0
1,2,6541,2,"[Hi, ]I've just booked to go to Hurghada with Viking airlines. [I've read some horror stories about them but have heard that they have improved and now have newer planes. ]Has anyone flown with them recently? [I'd like to hear of experiences and thoughts on them! Thanks]",I've just booked to go to Hurghada with Viking airlines. Has anyone flown with them recently? ,"Hi, I've read some horror stories about them but have heard that they have improved and now have newer planes. I'd like to hear of experiences and thoughts on them! Thanks",1,1,0,0,1,0,0
1,2,10516,2,For anyone on here that may have been on this delayed flight on 18th September from Manchester to Rhodes I have just successfully claimed compensation through Thomas Cook. The only information I sent them was a standard letter which you can find the template for on moneysavingexpert.com. [I had the original eticket from my email inbox but no other information ie boarding passes etc so if you do decide to try and claim this should be the only thing you need to attach to the letter. Also they did send me an email with an offer of a voucher to be redeemed on a future Thomas cook holiday (expires in 12 months) but as I am unable to do that I have asked them to send me a cheque which you are legally entitled to do. From sending the letter to receiving the email today it only took 13 days for a resolution. Good luck if you decide to go for it. :-)],For anyone on here that may have been on this delayed flight on 18th September from Manchester to Rhodes I have just successfully claimed compensation through Thomas Cook. The only information I sent them was a standard letter which you can find the template for on moneysavingexpert.com. ,I had the original eticket from my email inbox but no other information ie boarding passes etc so if you do decide to try and claim this should be the only thing you need to attach to the letter. Also they did send me an email with an offer of a voucher to be redeemed on a future Thomas cook holiday (expires in 12 months) but as I am unable to do that I have asked them to send me a cheque which you are legally entitled to do. From sending the letter to receiving the email today it only took 13 days for a resolution. Good luck if you decide to go for it. :-),0,1,0,0,0,0,1
1,2,10521,2,"Ukraine International airlines to Start New York JFK Service from late-April 2014 Ukraine International Airlines from 25APR14 is launching service to the US, initially operating twice weekly flights with Boeing 767-300ER aircraft on Kiev – New York JFK route. [PS231 KBP1100 – 1420JFK 763 25 PS232 JFK0030 – 1720KBP 767 36 Service gradually increases to 4 weekly from 14MAY14 (Day x146 from KBP, Day x257 from JFK), 6 weekly from 12JUN14 (Day x1 from KBP, Day x2 from JFK), daily from 23JUN14 to 30SEP14, 5 weekly from 01OCT14 (Day x14 from KBP, Day x25 from JFK).]","Ukraine International airlines to Start New York JFK Service from late-April 2014 Ukraine International Airlines from 25APR14 is launching service to the US, initially operating twice weekly flights with Boeing 767-300ER aircraft on Kiev – New York JFK route. ","PS231 KBP1100 – 1420JFK 763 25 PS232 JFK0030 – 1720KBP 767 36 Service gradually increases to 4 weekly from 14MAY14 (Day x146 from KBP, Day x257 from JFK), 6 weekly from 12JUN14 (Day x1 from KBP, Day x2 from JFK), daily from 23JUN14 to 30SEP14, 5 weekly from 01OCT14 (Day x14 from KBP, Day x25 from JFK).",0,1,0,0,0,0,0
1,2,10518,2,"I have recently heard that airlines want to charge for over weight people, i[ think this has come about as not so many passangers are checking in bags,there was a news report on t v showing people wearing extra clothing, so not having to pay for checking in a bag,the airline will try to get you in some way],Dose this mean that my 7 and a half stone wife will get a discount.??????","I have recently heard that airlines want to charge for over weight people, i,Dose this mean that my 7 and a half stone wife will get a discount.??????"," think this has come about as not so many passangers are checking in bags,there was a news report on t v showing people wearing extra clothing, so not having to pay for checking in a bag,the airline will try to get you in some way",0,1,0,0,0,0,0
1,2,10517,2,Trying to sort out a friend's return flight from Heathrow but no luck with the usual telephone number.[ I thought somebody posted another number some time ago but I've searched and can't find anything.],Trying to sort out a friend's return flight from Heathrow but no luck with the usual telephone number., I thought somebody posted another number some time ago but I've searched and can't find anything.,0,1,0,0,0,0,0
1,2,6575,2,"We're looking at flying from NYC to Rome. Aer Lingus [has a flight that suits us timewise, but travels ]NYC -- Dublin -- Rome. [Question: ]The ""layover"" in Dublin is 1hr 45min. I assume as we will be ""in transit"", that will be sufficient time?","We're looking at flying from NYC to Rome. Aer Lingus NYC -- Dublin -- Rome. The ""layover"" in Dublin is 1hr 45min. I assume as we will be ""in transit"", that will be sufficient time?","has a flight that suits us timewise, but travels Question: ",0,1,0,0,0,0,0
1,2,6589,2,"Looks like there is another casualty in the airline industry. …usatoday.com/flights/…1 It isn't easy operating an airline. A dollar here, a rupiah there... it all adds up.","Looks like there is another casualty in the airline industry. …usatoday.com/flights/…1 It isn't easy operating an airline. A dollar here, a rupiah there... it all adds up.",,0,0,0,0,0,0,0
1,2,6564,2,"[I was on a Lufthansa flight between Munich and JFK last week. There were a total of five (5) babies in the bulkhead row in front of my husband and me. The crying and screaming of so many babies setting each other off led to those paying passengers around them getting less service from the staff, while they concentrated their attention on the young children. Surely, ]children can be more evenly distributed throughout the plane. Five in one row made everyone around them suffer[ through a miserable flight. Candace Kahn San Francisco]",children can be more evenly distributed throughout the plane. Five in one row made everyone around them suffer,"I was on a Lufthansa flight between Munich and JFK last week. There were a total of five (5) babies in the bulkhead row in front of my husband and me. The crying and screaming of so many babies setting each other off led to those paying passengers around them getting less service from the staff, while they concentrated their attention on the young children. Surely,  through a miserable flight. Candace Kahn San Francisco",0,1,0,1,0,1,0
1,2,6588,2,"Can anyone help us decide on which card gives the most bang for your buck with regard to frequent flier miles.[ We'd like to be able to take advantage of using a credit card to accumulate miles to offset our air travel costs. We're sure there are many experienced travelers out there who can lend a hand, thanks in advance for your help. Gee]",Can anyone help us decide on which card gives the most bang for your buck with regard to frequent flier miles.," We'd like to be able to take advantage of using a credit card to accumulate miles to offset our air travel costs. We're sure there are many experienced travelers out there who can lend a hand, thanks in advance for your help. Gee",0,1,0,0,1,0,0
1,2,6583,2,"We are flying Lufthansa premium economy from Charlotte to Munich in Sept. Has anyone else flown with them in this class? [If so can you review the experience. I paid $200 extra for each seat Clt to Munich but had to pay $500 extra for each seat on the way home from Munich to Charlotte. Not sure why this huge disparity but was essentially told by Lufthansa ""we do so because we can"". thanks for your response in advance....]",We are flying Lufthansa premium economy from Charlotte to Munich in Sept. Has anyone else flown with them in this class? ,"If so can you review the experience. I paid $200 extra for each seat Clt to Munich but had to pay $500 extra for each seat on the way home from Munich to Charlotte. Not sure why this huge disparity but was essentially told by Lufthansa ""we do so because we can"". thanks for your response in advance....",0,1,0,0,1,0,0
1,2,6591,2,"I just made the mistake of booking a flight on Veuling from Florence to Paris through voli24.it ! Knowing I might have a problem with dates, I also took out their insurance policy for possible changes to my scheduled flights. When I did indeed have to make changes, it was totally impossible to contact the agency. Repeated e-mails went unanswered; telephone numbers proved invalid. Finally I contacted Vueling directly, paid my 48 Euro penalty and got the dates changed. Another feature: to the cost of the flight made through the agency I found three separate charges made to my credit card and the initial cost of the flight considerably augmented. I should have known better than to book a low-cost flight through an agency...or at least through That agency!","I just made the mistake of booking a flight on Veuling from Florence to Paris through voli24.it ! Knowing I might have a problem with dates, I also took out their insurance policy for possible changes to my scheduled flights. When I did indeed have to make changes, it was totally impossible to contact the agency. Repeated e-mails went unanswered; telephone numbers proved invalid. Finally I contacted Vueling directly, paid my 48 Euro penalty and got the dates changed. Another feature: to the cost of the flight made through the agency I found three separate charges made to my credit card and the initial cost of the flight considerably augmented. I should have known better than to book a low-cost flight through an agency...or at least through That agency!",,0,0,0,0,0,0,0
1,2,6592,2,"I have heard that today travel companies have been informed that the Thompson Dreamliner from UK will not operate until late this year or, next year. Bookings for this aircraft now seem not to be available for 2013.","I have heard that today travel companies have been informed that the Thompson Dreamliner from UK will not operate until late this year or, next year. Bookings for this aircraft now seem not to be available for 2013.",,0,0,0,0,0,0,0
1,2,6595,2,[Hi all ]Does anybody know if Easy Jet are going to continue flying to Bergen this summer. [At the moment they are only taking bookings until early June but the site is not saying if they will continue after that. vinndy],Does anybody know if Easy Jet are going to continue flying to Bergen this summer. ,Hi all At the moment they are only taking bookings until early June but the site is not saying if they will continue after that. vinndy,1,1,0,0,0,1,0
2,1,3455,2,"I'm trying to make a round trip reservation, using guest rewards points.","I'm trying to make a round trip reservation, using guest rewards points.",,0,0,0,0,0,0,0
